sk_id_curr,amt_credit,amt_goods_price,credit_agency_1_rating,credit_agency_2_rating,credit_agency_3_rating,days_credit,days_credit_enddate,remaining_installment,buro_avg_amt_instalment,buro_max_amt_instalment,occupation_type,organization_type,code_gender,days_birth,days_id_publish,customer_since,annual_income,days_employed,name_contract_type,target
1001527,900000.0,900000.0,0.0,0.718297,0.252599,-1654.78,-1002.89,4.11765,9601.87,62597.8,Sales staff,Trade: type 7,F,14026,3985,6894,260000,802,Cash loans,0
1001528,270000.0,270000.0,0.197372,0.359761,0.199771,-1247.63,-278.125,12.2727,17918.4,85290.5,Laborers,Other,M,11795,4005,3026,280000,3070,Cash loans,1
1001529,675000.0,675000.0,0.0,0.466251,0.799297,-2338.0,-1963.0,5.0597,10131.2,47736.6,Medicine staff,University,F,18320,1848,3618,300000,1216,Cash loans,0
1001530,1635800.0,1579500.0,0.0,0.627265,0.0,0.0,0.0,10.2857,20012.4,172001.0,Core staff,Trade: type 2,F,16670,220,845,320000,2797,Cash loans,0
1001531,1213230.0,1116000.0,0.0,0.589065,0.740799,-872.0,-742.0,8.65217,4507.27,5805.5,Managers,Self-employed,M,12126,4083,6080,340000,1175,Cash loans,0
1001532,485190.0,405000.0,0.0,0.581666,0.617826,-1226.5,-135.5,4.90244,13413.0,50701.0,Laborers,XNA,F,22633,4403,3096,360000,365243,Cash loans,0
1001533,1057270.0,945000.0,0.771426,0.749442,0.720944,-1131.0,2521.0,5.46154,12672.8,38278.7,Sales staff,Business Entity Type 3,F,14063,4783,5990,380000,3456,Cash loans,0
1001534,1102170.0,945000.0,0.0,0.659573,0.488455,-1138.6,-582.0,3.5,10266.0,10266.1,Laborers,Business Entity Type 3,M,16471,16,9093,400000,3072,Cash loans,0
1001535,225000.0,225000.0,0.146384,0.168349,0.45611,-279.0,-159.0,4.57143,5295.38,9498.55,Laborers,Self-employed,M,8075,767,2577,420000,902,Cash loans,1
1001536,180000.0,180000.0,0.227708,0.199382,0.698668,-2119.11,-1570.33,2.85714,10248.3,16910.6,Drivers,Industry: type 9,M,12176,4574,825,440000,123,Revolving loans,0
1001537,450000.0,450000.0,0.528609,0.642917,0.0,0.0,0.0,17.7273,63358.6,437360.0,Private service staff,Services,F,15308,4881,124,460000,3571,Cash loans,1
1001538,302076.0,270000.0,0.537766,0.582252,0.627991,-981.5,-1099.0,3.0,4863.75,4864.81,0,0,F,12229,4508,10404,480000,2524,Cash loans,0
1001539,358214.0,324000.0,0.759607,0.235806,0.249885,-1013.29,77.0769,5.0,6735.53,6735.65,Sales staff,Self-employed,F,13580,4577,2395,500000,970,Cash loans,0
1001540,180000.0,180000.0,0.568749,0.424421,0.0,0.0,0.0,2.625,5274.07,5276.21,Sales staff,Self-employed,F,13581,1638,1880,520000,3450,Revolving loans,0
1001541,805536.0,720000.0,0.0,0.482444,0.340906,-276.0,911.5,6.5,17646.9,106099.0,Core staff,Bank,M,9303,1975,3038,540000,2126,Cash loans,0
1001542,405000.0,405000.0,0.61383,0.630128,0.713631,-2099.67,-1371.0,7.40625,8226.29,11965.0,Laborers,XNA,M,21797,4060,637,560000,365243,Revolving loans,0
1001543,859500.0,859500.0,0.710991,0.655624,0.0,0.0,0.0,19.7442,16934.4,19626.4,High skill tech staff,Business Entity Type 3,M,20829,4287,923,580000,4908,Cash loans,0
1001544,1540590.0,1377000.0,0.0,0.767362,0.315472,-1190.71,-617.571,0.0,0.0,0.0,Cleaning staff,Construction,F,23298,4431,13306,600000,754,Cash loans,0
1001545,2159840.0,1930500.0,0.874444,0.591704,0.687933,-1248.83,-219.0,3.85,9961.0,166500.0,Laborers,XNA,F,21234,3960,8998,620000,365243,Cash loans,0
1001546,1258650.0,1125000.0,0.335645,0.0178414,0.466864,-1351.67,352.333,12.0,4969.26,4969.4,Laborers,XNA,F,20572,4133,12660,640000,365243,Cash loans,0
1001547,177768.0,135000.0,0.181993,0.604581,0.231439,-59.0,30961.0,7.0,7123.13,70071.8,Drivers,Restaurant,M,8350,1021,7407,660000,814,Cash loans,0
1001548,1078200.0,900000.0,0.0,0.600706,0.694093,-1131.29,-465.667,5.65714,3533.54,6100.15,Drivers,Transport: type 3,F,17541,1077,7174,680000,789,Cash loans,0
1001549,1124480.0,805500.0,0.549183,0.497985,0.0,0.0,0.0,17.9718,69607.8,1311930.0,Accountants,Business Entity Type 3,F,16309,4619,694,100000,1930,Cash loans,0
1001550,1557100.0,1453500.0,0.700662,0.601744,0.42413,-692.857,28.8333,10.129,56007.0,590408.0,Cooking staff,Business Entity Type 3,M,14511,4273,3066,120000,2700,Cash loans,0
1001551,830214.0,693000.0,0.0,0.350636,0.605836,-1464.67,1310.33,3.0,12301.6,20428.8,Laborers,Transport: type 2,M,10974,3298,10968,140000,2520,Cash loans,0
1001552,450000.0,450000.0,0.0,0.527075,0.0,0.0,0.0,4.96429,8037.16,8610.71,Laborers,Trade: type 7,M,11430,3976,5047,160000,261,Cash loans,0
1001553,472500.0,472500.0,0.345413,0.613215,0.718033,-842.333,-242.0,14.1081,8470.57,55730.1,High skill tech staff,Other,F,13328,5210,5210,180000,5817,Cash loans,0
1001554,805073.0,679500.0,0.464627,0.791411,0.0,0.0,0.0,34.0,16935.9,16935.9,0,0,F,12784,3453,6875,200000,2333,Cash loans,0
1001555,67500.0,67500.0,0.0,0.536951,0.813917,-2189.5,6481.0,6.0,4920.54,4921.06,Laborers,Industry: type 11,F,18397,1941,10245,220000,2729,Cash loans,0
1001556,265500.0,265500.0,0.138158,0.148778,0.37065,-604.0,513.0,5.83333,11438.0,45000.0,Laborers,Business Entity Type 1,M,11010,3562,1988,240000,566,Cash loans,0
1001557,675000.0,675000.0,0.0,0.67925,0.506484,-1237.18,3071.11,17.6667,1963.41,5625.0,Laborers,Hotel,F,15526,4442,1292,260000,358,Cash loans,0
1001558,1557100.0,1453500.0,0.0,0.35795,0.733815,-968.615,-110.083,4.68421,25975.4,212405.0,Private service staff,Services,F,15879,3079,2195,280000,5091,Cash loans,0
1001559,90000.0,90000.0,0.0,0.449518,0.681706,-1100.0,3090.88,4.31579,4062.19,4780.08,Laborers,Housing,M,19249,2785,5702,300000,1823,Cash loans,0
1001560,630000.0,630000.0,0.0,0.545605,0.342529,-424.0,0.0,15.1111,3669.58,28354.4,Laborers,Government,M,16135,4068,6413,320000,1945,Cash loans,0
1001561,760226.0,679500.0,0.501989,0.712594,0.0,-858.333,-594.0,8.64706,17528.8,50704.1,Sales staff,Self-employed,F,13617,1883,2421,340000,1962,Cash loans,0
1001562,297041.0,265500.0,0.0,0.480331,0.209155,-585.75,619.455,5.38095,6451.98,12422.0,Laborers,XNA,M,20579,4116,12909,360000,365243,Cash loans,0
1001563,343377.0,283500.0,0.430725,0.0135354,0.535276,-217.0,148.0,6.77273,12338.1,16096.0,Laborers,Business Entity Type 3,M,17039,341,1734,380000,1333,Cash loans,0
1001564,500211.0,463500.0,0.701031,0.577121,0.368969,-1288.25,-831.5,5.8,20024.4,43839.0,Laborers,XNA,F,23218,4194,8100,400000,365243,Cash loans,0
1001565,1185280.0,1035000.0,0.0,0.162145,0.67383,-640.5,-403.833,7.76471,11243.9,18000.0,Medicine staff,Medicine,F,11515,2547,2534,420000,2665,Cash loans,0
1001566,1965230.0,1696500.0,0.371398,0.734021,0.681706,-809.75,657.0,9.87692,23542.0,383661.0,1,0,M,18318,1871,10698,440000,923,Cash loans,0
1001567,1133750.0,990000.0,0.74495,0.574012,0.749022,-1913.64,-542.077,14.0,2549.41,15110.3,0,0,F,15312,4219,9366,460000,3184,Cash loans,0
1001568,562500.0,562500.0,0.705785,0.444918,0.572682,-1256.33,856.0,0.0,0.0,0.0,Sales staff,Other,F,12141,3722,336,100000,3511,Cash loans,0
1001569,161730.0,135000.0,0.223828,0.702609,0.531686,-594.8,1439.8,7.45455,18642.9,118036.0,Core staff,Government,F,11755,2834,4439,120000,327,Cash loans,0
1001570,1774040.0,1656000.0,0.461756,0.255412,0.0,0.0,0.0,26.2303,22261.9,242696.0,Core staff,School,F,18442,1997,4428,140000,8236,Cash loans,0
1001571,1061600.0,927000.0,0.863121,0.282774,0.140243,-897.154,4771.08,6.5,3792.44,109395.0,Laborers,XNA,F,22025,4439,8414,160000,365243,Cash loans,1
1001572,1288350.0,1125000.0,0.0,0.370579,0.312365,-461.5,129.75,0.0,0.0,0.0,Managers,Business Entity Type 1,F,12593,4451,1967,180000,2338,Cash loans,0
1001573,71955.0,67500.0,0.0,0.672284,0.819318,-1833.0,-1514.5,6.9505,7151.84,76299.1,Laborers,XNA,F,24132,4062,12759,200000,365243,Cash loans,0
1001574,284400.0,225000.0,0.0,0.545475,0.283712,-1171.88,-391.125,5.0,11470.1,43659.0,Laborers,XNA,F,24485,4574,3644,220000,365243,Cash loans,0
1001575,1006920.0,900000.0,0.0,0.645674,0.0,0.0,0.0,12.0,9588.29,9598.82,Laborers,Business Entity Type 3,F,14061,4586,5912,240000,791,Cash loans,0
1001576,371862.0,328500.0,0.0,0.410193,0.502878,-821.0,-348.0,2.5,9743.26,55196.1,Sales staff,Trade: type 7,F,12474,227,1281,260000,398,Cash loans,0
1001577,640080.0,450000.0,0.0,0.600905,0.520898,-955.75,4280.17,6.29032,9255.75,28693.5,Drivers,Transport: type 3,M,9988,617,4048,280000,794,Cash loans,0
1001578,536918.0,463500.0,0.0,0.344424,0.798137,-1982.75,-1573.5,5.76923,32623.6,38780.8,Laborers,XNA,F,18283,1841,1162,300000,365243,Cash loans,0
1001579,545040.0,450000.0,0.0,0.339419,0.617826,-423.0,-119.0,8.14286,36636.1,111113.0,Laborers,Business Entity Type 3,F,20305,1530,9789,320000,11545,Cash loans,0
1001580,900000.0,900000.0,0.0,0.525047,0.240541,-410.5,2556.0,0.0,0.0,0.0,Sales staff,Self-employed,F,11679,1058,5798,340000,2014,Cash loans,0
1001581,1024740.0,900000.0,0.0,0.504725,0.401407,-602.5,56.6667,10.7222,19555.3,176484.0,Laborers,XNA,F,21988,4420,5614,360000,365243,Cash loans,0
1001582,1223010.0,1125000.0,0.584288,0.48133,0.282248,-715.833,-83.4,5.14286,12831.6,13552.1,Laborers,XNA,F,20292,3761,2004,380000,365243,Cash loans,0
1001583,599117.0,535500.0,0.600752,0.672443,0.0,0.0,0.0,27.4545,65720.1,890366.0,Laborers,Business Entity Type 3,F,13434,3414,7034,400000,2434,Cash loans,0
1001584,1078200.0,900000.0,0.0,0.285898,0.54781,-623.5,909.0,17.7222,60734.0,127839.0,Laborers,XNA,F,20839,4058,9572,420000,365243,Cash loans,0
1001585,437877.0,378000.0,0.559059,0.490075,0.0,0.0,0.0,11.3544,19353.8,137107.0,Cleaning staff,Business Entity Type 2,F,18813,2359,10206,440000,1458,Cash loans,0
1001586,1125000.0,1125000.0,0.882421,0.687675,0.256706,-265.0,732.333,6.41667,34230.9,62248.3,Laborers,Other,F,21630,1726,13,460000,1059,Cash loans,0
1001587,777024.0,720000.0,0.577781,0.755244,0.735221,-1753.8,3323.2,7.75,43749.0,43749.0,Core staff,School,F,17890,1443,9636,480000,9888,Cash loans,0
1001588,450000.0,450000.0,0.0,0.364104,0.326475,-744.667,5184.6,3.72,8737.42,12561.8,Laborers,Industry: type 11,M,12022,4166,6043,500000,152,Cash loans,1
1001589,140747.0,121500.0,0.0,0.423929,0.553165,-961.333,-381.0,7.45313,13077.7,247500.0,Sales staff,Trade: type 7,F,17471,1005,4486,520000,2486,Cash loans,0
1001590,640080.0,450000.0,0.731055,0.703303,0.000527265,-862.333,-752.0,5.88889,5601.13,9266.08,Laborers,Trade: type 7,F,15745,1914,4543,540000,3881,Cash loans,0
1001591,1096020.0,900000.0,0.556383,0.665099,0.768808,-1992.0,-1808.0,7.35294,20755.5,191577.0,Sales staff,Business Entity Type 3,F,15326,5227,8493,560000,168,Cash loans,0
1001592,225000.0,225000.0,0.333382,0.416577,0.600658,-1562.5,-1435.0,3.64286,6190.93,10487.2,Laborers,Business Entity Type 3,M,10053,2701,902,580000,2228,Cash loans,0
1001593,1800000.0,1800000.0,0.0,0.729877,0.617826,-864.6,6012.6,5.0,14383.7,39480.3,Managers,Business Entity Type 2,M,21294,4847,6506,600000,9568,Cash loans,0
1001594,1609270.0,1260000.0,0.0,0.622549,0.0,-2626.0,-808.0,12.0,16242.2,78675.0,Laborers,Self-employed,M,12295,2749,5305,620000,754,Cash loans,0
1001595,1180340.0,1057500.0,0.0,0.133848,0.0,-669.667,182.0,12.8889,21180.5,186347.0,Laborers,XNA,M,21918,5140,5078,640000,365243,Cash loans,0
1001596,450000.0,450000.0,0.452872,0.665494,0.353988,-892.25,174.75,5.77778,4457.65,10359.5,Medicine staff,Medicine,F,12418,3918,880,660000,732,Cash loans,0
1001597,675000.0,675000.0,0.0,0.349452,0.15952,-660.833,-412.333,2.625,5852.92,5856.03,Laborers,Industry: type 9,M,10152,2393,1323,680000,2585,Cash loans,1
1001598,1125000.0,1125000.0,0.0,0.615401,0.432962,-468.667,865.667,7.125,16773.2,50874.3,Laborers,Business Entity Type 3,M,18138,1487,6910,100000,4924,Cash loans,0
1001599,284400.0,225000.0,0.0,0.0227473,0.206779,-1094.0,-96.1111,2.625,9425.7,9426.24,Laborers,XNA,F,20752,2547,2887,120000,365243,Cash loans,1
1001600,521280.0,450000.0,0.0,0.135815,0.616122,-984.143,-296.667,7.05882,6934.69,18893.6,Security staff,Security,M,13006,2698,4435,140000,909,Cash loans,0
1001601,284400.0,225000.0,0.803825,0.285898,0.675413,-1934.43,2892.43,3.0,17862.2,17869.0,Medicine staff,Agriculture,F,23957,4608,14019,160000,12545,Cash loans,0
1001602,225000.0,225000.0,0.211479,0.703855,0.0,-999.0,0.0,19.5,13443.1,13443.1,Core staff,Postal,F,9748,2068,1055,180000,534,Cash loans,0
1001603,254700.0,225000.0,0.0,0.602928,0.508287,-595.5,134.5,21.5,4359.42,4359.42,Laborers,XNA,F,20678,4173,8963,200000,365243,Cash loans,0
1001604,526500.0,526500.0,0.0,0.553114,0.0534781,-613.333,160.333,6.04878,36931.5,110465.0,Drivers,Self-employed,M,10071,2732,4008,220000,1458,Cash loans,0
1001605,451805.0,369000.0,0.0,0.582502,0.0,0.0,0.0,16.0,3580.2,3706.43,Laborers,Business Entity Type 3,M,13795,2706,5509,240000,660,Cash loans,1
1001606,1224200.0,958500.0,0.0,0.677924,0.0,-1889.67,-1080.33,5.57143,14882.6,14910.9,Private service staff,Self-employed,F,19898,2765,10080,260000,4487,Cash loans,0
1001607,640080.0,450000.0,0.0,0.536663,0.3791,-612.0,-247.0,5.0,29486.5,92651.0,Laborers,Business Entity Type 3,F,19279,2764,4283,280000,809,Cash loans,0
1001608,562491.0,454500.0,0.0,0.3739,0.75574,-810.25,1506.0,11.48,14198.1,84672.5,Laborers,Business Entity Type 2,M,13832,4235,743,300000,6228,Cash loans,0
1001609,573629.0,463500.0,0.0,0.705779,0.3791,-183.0,1004.0,12.0,4398.42,4404.96,Security staff,Cleaning,M,22738,4126,8828,320000,6724,Cash loans,0
1001610,269982.0,238500.0,0.360759,0.417938,0.535276,-1577.8,-1253.0,6.0,8986.18,8991.5,Sales staff,Trade: type 7,F,14834,4897,1949,340000,2642,Cash loans,0
1001611,225000.0,225000.0,0.250235,0.664885,0.454321,-1179.8,42.0,0.0,0.0,0.0,0,0,M,11935,4141,4767,360000,3432,Cash loans,0
1001612,1622690.0,1354500.0,0.0,0.672655,0.605836,-1024.64,2485.0,12.8108,12023.9,61270.9,Laborers,XNA,F,21830,4383,7951,380000,365243,Cash loans,0
1001613,225000.0,225000.0,0.0,0.578342,0.0,-2303.0,-1938.0,2.625,3980.37,3980.97,Laborers,Agriculture,F,17427,979,9597,400000,9276,Cash loans,0
1001614,675000.0,675000.0,0.0,0.7196,0.759712,-1156.0,1462.67,1.82353,5185.66,7231.0,Core staff,Police,M,16960,504,2622,420000,9032,Cash loans,0
1001615,284400.0,225000.0,0.0,0.805674,0.528093,-1295.5,-748.6,5.4,7510.77,13266.5,Laborers,XNA,M,20503,3931,14120,440000,365243,Cash loans,0
1001616,675000.0,675000.0,0.0,0.64,0.725276,-2018.0,-2787.0,6.18518,4780.74,67410.0,Laborers,XNA,F,21945,4088,16093,460000,365243,Cash loans,0
1001617,824823.0,688500.0,0.780958,0.606962,0.191822,-1298.75,-635.714,33.359,14953.5,17870.4,Laborers,XNA,M,23123,4249,12491,100000,365243,Cash loans,0
1001618,755190.0,675000.0,0.718423,0.0895486,0.636376,-1392.2,-929.0,11.24,4987.12,77670.0,Laborers,XNA,F,23444,3622,3107,120000,365243,Cash loans,0
1001619,765261.0,684000.0,0.0,0.550653,0.45611,-897.875,-562.625,13.6024,12273.0,192760.0,Drivers,Self-employed,M,15710,4499,2861,140000,1816,Cash loans,0
1001620,450347.0,342000.0,0.201604,0.583086,0.336062,-500.5,15169.0,6.0,8907.81,8911.21,Drivers,Transport: type 4,M,12044,4733,2602,160000,38,Cash loans,0
1001621,180000.0,180000.0,0.342503,0.540955,0.195198,-389.0,7182.5,3.69231,13709.2,75535.7,Laborers,Industry: type 3,M,8223,888,3094,180000,917,Revolving loans,0
1001622,662027.0,571500.0,0.0,0.616462,0.418854,-893.8,15.4444,3.75,14375.6,28075.1,Laborers,XNA,F,21762,4344,13051,200000,365243,Cash loans,0
1001623,755190.0,675000.0,0.0,0.563344,0.665855,-1067.63,-223.25,5.34783,4333.94,7412.67,Laborers,Other,F,22147,3997,7563,220000,599,Cash loans,0
1001624,270000.0,270000.0,0.0,0.403907,0.0,0.0,0.0,4.0,34651.8,34651.8,Laborers,Business Entity Type 3,F,10782,3388,479,240000,281,Revolving loans,0
1001625,675000.0,675000.0,0.82029,0.775329,0.355639,-825.25,511.125,5.64286,16775.1,16777.7,Managers,Business Entity Type 3,F,11273,3165,508,260000,1980,Cash loans,0
1001626,508496.0,454500.0,0.0,0.579217,0.289611,-441.667,661.667,9.31579,17103.0,172288.0,Laborers,Business Entity Type 2,M,18726,2252,9060,280000,921,Cash loans,0
1001627,734774.0,558000.0,0.549588,0.683281,0.617826,-826.4,750.0,3.27273,16486.0,78099.3,Laborers,Business Entity Type 3,M,14798,2606,1070,300000,1577,Cash loans,0
1001628,436032.0,360000.0,0.0,0.42742,0.0,0.0,0.0,7.69231,11269.4,29457.5,Private service staff,Self-employed,F,8716,1285,174,320000,1529,Cash loans,0
1001629,1256400.0,900000.0,0.0,0.537739,0.0,0.0,0.0,12.8636,6340.3,17293.3,Sales staff,Business Entity Type 3,F,15801,5326,2663,340000,2807,Cash loans,0
1001630,1712730.0,1341000.0,0.0,0.264911,0.574447,-1263.5,-451.4,3.42857,7713.35,27000.0,Laborers,Business Entity Type 1,M,16839,367,2643,360000,5387,Cash loans,0
1001631,295254.0,211500.0,0.661915,0.533518,0.493863,-782.0,183.0,9.52381,11908.0,19587.8,Laborers,Industry: type 11,F,18095,1614,11371,380000,2944,Cash loans,0
1001632,675000.0,675000.0,0.0,0.780973,0.420611,-229.0,884.0,12.913,15141.3,41003.4,Laborers,XNA,F,23172,78,5872,400000,365243,Revolving loans,0
1001633,1755000.0,1755000.0,0.733704,0.556231,0.664248,-2077.67,-1685.45,20.0,11131.4,231196.0,Laborers,XNA,F,23061,4265,3990,420000,365243,Cash loans,0
1001634,922500.0,922500.0,0.0,0.291385,0.0,0.0,0.0,22.5882,27492.0,221991.0,Laborers,XNA,F,21855,4446,10634,440000,365243,Cash loans,0
1001635,1288350.0,1125000.0,0.404144,0.22625,0.639708,-1477.0,-1150.0,9.16216,22772.2,550496.0,Accountants,Other,F,11891,62,3189,460000,4711,Cash loans,0
1001636,258710.0,234000.0,0.0,0.6388,0.775155,-1160.0,-1024.0,2.73684,4378.65,20250.0,Core staff,School,F,14348,5054,5025,480000,7063,Cash loans,0
1001637,382500.0,382500.0,0.807558,0.721581,0.0,-614.0,6936.25,14.6571,31305.2,308398.0,Laborers,Industry: type 11,F,22399,1240,2513,500000,3175,Revolving loans,0
1001638,1288350.0,1125000.0,0.0,0.426136,0.652897,-1202.0,-592.4,6.0,5758.44,5758.65,Security staff,Kindergarten,F,22588,3254,9291,520000,2736,Cash loans,0
1001639,135000.0,135000.0,0.0,0.220169,0.597192,-816.0,371.0,13.875,16644.2,116817.0,Laborers,XNA,F,23371,4738,10018,540000,365243,Revolving loans,0
1001640,254700.0,225000.0,0.0,0.573696,0.427657,-1100.0,-405.5,10.6818,9820.16,13034.5,Laborers,XNA,F,24122,3512,14316,560000,365243,Cash loans,0
1001641,254700.0,225000.0,0.0,0.734209,0.661024,-602.0,-99.0,5.4,12585.1,22455.0,Laborers,XNA,F,24612,4457,6850,580000,365243,Cash loans,0
1001642,900000.0,900000.0,0.626185,0.719066,0.644679,-1352.89,3454.78,7.11111,3396.2,6879.15,Laborers,Transport: type 2,F,19097,2649,4168,600000,4076,Cash loans,0
1001643,225000.0,225000.0,0.0,0.342574,0.258084,-137.2,1793.2,4.4,3597.12,5410.04,Core staff,Kindergarten,F,10457,2341,924,620000,679,Cash loans,0
1001644,450000.0,450000.0,0.0,0.696737,0.0,-1743.33,10346.0,7.57143,78274.6,216870.0,Medicine staff,Medicine,F,23299,103,2591,640000,2550,Revolving loans,1
1001645,313439.0,283500.0,0.0,0.0755656,0.291097,-697.6,2540.4,4.26667,8724.21,17006.0,Laborers,Business Entity Type 3,F,9535,1862,3985,660000,565,Cash loans,0
1001646,454500.0,454500.0,0.0,0.611543,0.39622,-1237.63,1757.5,1.0,8332.86,18804.1,High skill tech staff,Transport: type 2,M,11714,1929,5662,680000,765,Cash loans,0
1001647,2013840.0,1800000.0,0.0,0.623679,0.709189,-1140.83,0.0,3.5,8364.93,92250.0,Laborers,XNA,F,20205,3431,8836,100000,365243,Cash loans,0
1001648,677664.0,585000.0,0.706293,0.422531,0.0,0.0,0.0,28.8,22627.4,130596.0,Laborers,Business Entity Type 3,M,10451,2625,4554,120000,521,Cash loans,0
1001649,850500.0,850500.0,0.33883,0.507261,0.621226,-1323.4,11978.8,4.92593,11155.7,13046.5,Managers,Business Entity Type 3,M,10439,2755,4879,140000,342,Cash loans,0
1001650,454500.0,454500.0,0.421808,0.451007,0.432962,-415.8,7760.75,5.45833,22853.3,369983.0,Waiters/barmen staff,Self-employed,F,11649,1104,4774,160000,1623,Cash loans,0
1001651,314055.0,238500.0,0.0,0.290586,0.54781,-655.571,596.167,2.14286,56622.1,56640.6,Core staff,Other,F,17179,710,10199,180000,9335,Cash loans,0
1001652,273636.0,247500.0,0.263052,0.346629,0.0,0.0,0.0,16.42,22258.3,201957.0,Laborers,Business Entity Type 3,M,15582,2774,83,200000,2865,Cash loans,0
1001653,1206950.0,945000.0,0.28575,0.503233,0.42413,-580.0,202.0,8.4,166536.0,487282.0,High skill tech staff,Business Entity Type 1,F,14788,225,3772,220000,1409,Cash loans,0
1001654,810000.0,810000.0,0.707763,0.758311,0.622922,-1796.83,1197.0,9.88235,13978.4,36449.8,Laborers,Medicine,F,18915,2421,1505,240000,7691,Cash loans,0
1001655,808650.0,675000.0,0.717478,0.658635,0.230159,-1298.82,26.1,3.6,6521.82,12521.9,Laborers,XNA,F,23119,4717,7290,260000,365243,Cash loans,0
1001656,315000.0,315000.0,0.41086,0.449778,0.670652,-2544.0,-719.0,6.45161,8117.09,20275.8,Sales staff,Business Entity Type 1,F,10901,3572,3922,280000,3165,Cash loans,0
1001657,1075500.0,1075500.0,0.0,0.640549,0.234015,-209.667,97.0,6.6,8582.58,20954.0,Laborers,XNA,M,23382,4386,3004,300000,365243,Cash loans,0
1001658,405000.0,405000.0,0.0,0.677088,0.676992,-1365.5,-115.667,20.0,5336.82,5336.82,Laborers,XNA,F,20474,3897,9273,320000,365243,Revolving loans,0
1001659,199080.0,157500.0,0.0,0.192731,0.669057,-810.0,1016.0,21.5,10371.1,11080.5,Laborers,Industry: type 13,F,18248,1785,4341,340000,2085,Cash loans,0
1001660,1078200.0,900000.0,0.370984,0.528001,0.812823,-1474.5,-637.5,3.125,19328.0,19328.6,Sales staff,Self-employed,M,18079,1631,6903,360000,135,Cash loans,0
1001661,814041.0,679500.0,0.0,0.686439,0.243186,-1048.67,-528.6,10.5306,32522.9,313149.0,Accountants,Self-employed,F,10792,3255,627,380000,1167,Cash loans,0
1001662,1872520.0,1710000.0,0.0,0.790539,0.758393,-1504.5,-793.333,2.5,8415.73,16560.4,Laborers,Other,F,20087,3530,9821,400000,455,Cash loans,0
1001663,369000.0,369000.0,0.0,0.645714,0.127699,-522.0,556.5,5.61111,17862.0,38739.5,Sales staff,Self-employed,F,20070,3539,8002,420000,1606,Cash loans,0
1001664,473760.0,450000.0,0.0,0.431165,0.749022,-393.0,0.0,6.71429,16146.2,49640.9,Laborers,Transport: type 4,M,15441,4500,7762,440000,2679,Cash loans,0
1001665,552555.0,477000.0,0.0,0.461102,0.470456,-469.0,438.6,10.7143,50545.4,420881.0,Laborers,XNA,F,21179,4740,9269,460000,365243,Cash loans,1
1001666,270000.0,270000.0,0.0,0.701804,0.556727,-1209.18,1035.7,10.7143,41132.2,372659.0,Laborers,Housing,M,15640,4741,4303,100000,5417,Revolving loans,0
